 Family.ID Individual.ID Paternal.ID Maternal.ID Gender Phenotype Population Relationship Siblings Second.Order Third.Order Other.Comments Population_broad
3115 ST038 HG03740 0 0 1 0 STU father 0 0 0 0 South-Asian
3116 ST038 HG03741 0 0 2 0 STU mother 0 0 0 0 South-Asian
1965 IT015 HG03742 0 0 1 0 ITU father 0 0 0 0 South-Asian
3121 ST046 HG03743 0 0 1 0 STU father 0 0 0 0 South-Asian
3123 ST047 HG03744 0 0 1 0 STU father 0 0 0 0 South-Asian
3124 ST049 HG03745 0 0 1 0 STU father 0 0 0 0 South-Asian
3125 ST050 HG03746 0 0 1 0 STU father 0 0 0 0 South-Asian
3127 ST051 HG03750 0 0 1 0 STU father 0 0 0 0 South-Asian
3131 ST053 HG03752 0 0 2 0 STU mother 0 0 0 0 South-Asian
3132 ST054 HG03753 0 0 1 0 STU father 0 0 0 0 South-Asian
3128 ST051 HG03754 0 0 2 0 STU mother 0 0 0 0 South-Asian
3129 ST052 HG03755 0 0 1 0 STU father 0 0 0 0 South-Asian
3130 ST052 HG03756 0 0 2 0 STU mother 0 0 0 0 South-Asian
3122 ST046 HG03757 0 0 2 0 STU mother 0 0 0 0 South-Asian
3133 ST058 HG03760 0 0 2 0 STU mother 0 0 0 0 South-Asian
2920 PK63 HG03762 0 0 2 0 PJL mother 0 0 0 0 South-Asian
2922 PK64 HG03765 0 0 2 0 PJL mother 0 0 0 0 South-Asian
2924 PK65 HG03767 0 0 1 0 PJL father 0 0 0 0 South-Asian
1966 IT016 HG03770 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1967 IT016 HG03771 0 0 1 0 ITU father 0 0 0 0 South-Asian
1951 IT004 HG03772 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1952 IT004 HG03773 0 0 1 0 ITU father 0 0 0 0 South-Asian
1970 IT020 HG03774 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1971 IT020 HG03775 0 0 1 0 ITU father 0 0 0 0 South-Asian
1972 IT022 HG03777 0 0 1 0 ITU father 0 0 0 0 South-Asian
2037 IT21 HG03778 0 0 1 0 ITU father 0 0 0 0 South-Asian
1969 IT019 HG03779 0 0 1 0 ITU father 0 0 0 0 South-Asian
1993 IT039 HG03780 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1968 IT018 HG03781 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1981 IT029 HG03782 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1973 IT023 HG03784 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1975 IT024 HG03785 0 0 1 0 ITU father 0 0 0 0 South-Asian
1974 IT023 HG03786 0 0 1 0 ITU father 0 0 0 0 South-Asian
1978 IT027 HG03787 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1979 IT028 HG03788 0 0 1 0 ITU father 0 0 0 0 South-Asian
1980 IT028 HG03789 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1976 IT025 HG03790 0 0 1 0 ITU father 0 0 0 0 South-Asian
1977 IT026 HG03792 0 0 1 0 ITU father 0 0 0 0 South-Asian
252 BD15 HG03793 0 0 2 0 BEB mother 0 0 0 0 South-Asian
255 BD16 HG03796 0 0 2 0 BEB mother 0 0 0 0 South-Asian
259 BD17 HG03800 0 0 1 0 BEB father 0 0 0 0 South-Asian
261 BD18 HG03802 0 0 2 0 BEB mother 0 0 0 0 South-Asian
262 BD18 HG03803 0 0 1 0 BEB father 0 0 0 0 South-Asian
264 BD19 HG03805 0 0 2 0 BEB mother 0 0 0 0 South-Asian
267 BD20 HG03808 0 0 2 0 BEB mother 0 0 0 0 South-Asian
268 BD20 HG03809 0 0 1 0 BEB father 0 0 0 0 South-Asian
377 HG03812 HG03812 0 0 1 0 BEB unrel 0 0 0 0 South-Asian
271 BD22 HG03814 0 0 2 0 BEB mother 0 0 0 0 South-Asian
272 BD22 HG03815 0 0 1 0 BEB father 0 0 0 0 South-Asian
274 BD23 HG03817 0 0 2 0 BEB mother 0 0 0 0 South-Asian
275 BD24 HG03821 0 0 1 0 BEB father 0 0 0 0 South-Asian
277 BD25 HG03823 0 0 2 0 BEB mother 0 0 0 0 South-Asian
278 BD25 HG03824 0 0 1 0 BEB father 0 0 0 0 South-Asian
280 BD26 HG03826 0 0 2 0 BEB mother 0 0 0 0 South-Asian
281 BD27 HG03829 0 0 2 0 BEB mother 0 0 0 0 South-Asian
282 BD27 HG03830 0 0 1 0 BEB father 0 0 0 0 South-Asian
284 BD28 HG03832 0 0 2 0 BEB mother 0 0 0 0 South-Asian
285 BD28 HG03833 0 0 1 0 BEB father 0 0 0 0 South-Asian
3134 ST074 HG03836 0 0 2 0 STU mother 0 0 0 0 South-Asian
3140 ST079 HG03837 0 0 1 0 STU father 0 0 0 0 South-Asian
3138 ST078 HG03838 0 0 2 0 STU mother 0 0 0 0 South-Asian
3136 ST075 HG03844 0 0 1 0 STU father 0 0 0 0 South-Asian
3141 ST080 HG03846 0 0 1 0 STU child 0 0 0 0 South-Asian
3146 ST084 HG03848 0 0 1 0 STU father 0 0 0 0 South-Asian
3143 ST082 HG03849 0 0 2 0 STU mother 0 0 0 0 South-Asian
3144 ST082 HG03850 0 0 1 0 STU father 0 0 0 0 South-Asian
3147 ST089 HG03851 0 0 1 0 STU father 0 0 0 0 South-Asian
3153 ST094 HG03854 0 0 1 0 STU father 0 0 0 0 South-Asian
3152 ST092 HG03856 0 0 1 0 STU father 0 0 0 0 South-Asian
3150 ST091 HG03857 0 0 2 0 STU mother 0 0 0 0 South-Asian
3148 ST090 HG03858 0 0 2 0 STU mother 0 0 0 0 South-Asian
1985 IT032 HG03861 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1988 IT035 HG03862 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1986 IT033 HG03863 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1987 IT034 HG03864 0 0 1 0 ITU father 0 0 0 0 South-Asian
1983 IT030 HG03866 0 0 1 0 ITU father 0 0 0 0 South-Asian
1992 IT038 HG03867 0 0 1 0 ITU father 0 0 0 0 South-Asian
2056 IT5 HG03868 0 0 2 0 ITU child 0 0 0 0 South-Asian
1989 IT035 HG03869 0 0 1 0 ITU father 0 0 0 0 South-Asian
1991 IT037 HG03870 0 0 1 0 ITU father 0 0 0 0 South-Asian
1940 HG03871 HG03871 0 0 1 0 ITU unrel 0 0 0 0 South-Asian
1990 IT036 HG03872 0 0 1 0 ITU father 0 0 0 0 South-Asian
1984 IT030 HG03873 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1953 IT006 HG03874 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2053 IT40 HG03875 0 0 1 0 ITU father 0 0 0 0 South-Asian
1994 IT039a HG03882 0 0 2 0 ITU "wife of child" 0 0 0 0 South-Asian
3117 ST039 HG03884 0 0 2 0 STU mother 0 0 0 0 South-Asian
3099 ST016 HG03885 0 0 1 0 STU father 0 0 0 0 South-Asian
3100 ST016 HG03886 0 0 2 0 STU mother 0 0 0 0 South-Asian
3155 ST106 HG03887 0 0 1 0 STU father 0 0 0 0 South-Asian
3126 ST050 HG03888 0 0 2 0 STU mother 0 0 0 0 South-Asian
3158 ST110 HG03890 0 0 1 0 STU father 0 0 0 0 South-Asian
3159 ST111 HG03894 0 0 2 0 STU mother 0 0 0 0 South-Asian
3157 ST107 HG03895 0 0 2 0 STU mother 0 0 0 0 South-Asian
3160 ST111 HG03896 0 0 1 0 STU father 0 0 0 0 South-Asian
3164 ST115 HG03897 0 0 2 0 STU mother 0 0 0 0 South-Asian
3162 ST114 HG03898 0 0 2 0 STU mother 0 0 0 0 South-Asian
3163 ST114 HG03899 0 0 1 0 STU father 0 0 0 0 South-Asian
3165 ST115 HG03900 0 0 1 0 STU father 0 0 0 0 South-Asian
378 HG03902 HG03902 0 0 1 0 BEB unrel 0 0 0 0 South-Asian
291 BD30 HG03905 0 0 1 0 BEB father 0 0 0 0 South-Asian
293 BD31 HG03907 0 0 2 0 BEB mother 0 0 0 0 South-Asian
294 BD31 HG03908 0 0 1 0 BEB father 0 0 0 0 South-Asian
296 BD32 HG03910 0 0 2 0 BEB mother 0 0 0 0 South-Asian
297 BD32 HG03911 0 0 1 0 BEB father 0 0 0 0 South-Asian
298 BD33 HG03913 0 0 2 0 BEB mother 0 0 0 0 South-Asian
299 BD33 HG03914 0 0 1 0 BEB father 0 0 0 0 South-Asian
379 HG03916 HG03916 0 0 2 0 BEB unrel 0 0 0 0 South-Asian
301 BD34 HG03917 0 0 1 0 BEB father 0 0 0 0 South-Asian
302 BD35 HG03919 0 0 2 0 BEB mother 0 0 0 0 South-Asian
303 BD35 HG03920 0 0 1 0 BEB father 0 0 0 0 South-Asian
304 BD36 HG03922 0 0 2 0 BEB mother 0 0 0 0 South-Asian
306 BD37 HG03925 0 0 2 0 BEB mother 0 0 0 0 South-Asian
307 BD37 HG03926 0 0 1 0 BEB father 0 0 0 0 South-Asian
309 BD38 HG03928 0 0 2 0 BEB mother 0 0 0 0 South-Asian
312 BD39 HG03931 0 0 2 0 BEB mother 0 0 0 0 South-Asian
315 BD40 HG03934 0 0 2 0 BEB mother 0 0 0 0 South-Asian
316 BD41 HG03937 0 0 2 0 BEB mother 0 0 0 0 South-Asian
318 BD42 HG03940 0 0 2 0 BEB mother 0 0 0 0 South-Asian
319 BD42 HG03941 0 0 1 0 BEB father 0 0 0 0 South-Asian
3166 ST116 HG03943 0 0 1 0 STU father 0 0 0 0 South-Asian
3167 ST116 HG03944 0 HG04067 2 0 STU mother 0 0 0 0 South-Asian
3171 ST117 HG03945 0 0 2 0 STU mother 0 0 0 0 South-Asian
3172 ST118 HG03947 0 0 2 0 STU mother 0 0 0 0 South-Asian
3176 ST123 HG03949 0 0 2 0 STU mother 0 0 0 0 South-Asian
3149 ST090 HG03950 0 0 1 0 STU father 0 0 0 0 South-Asian
3095 ST013 HG03951 0 0 2 0 STU mother 0 0 0 0 South-Asian
3175 ST122 HG03953 0 0 1 0 STU father 0 0 0 0 South-Asian
3173 ST119 HG03955 0 0 2 0 STU mother 0 0 0 0 South-Asian
1996 IT044 HG03960 0 0 1 0 ITU father 0 0 0 0 South-Asian
1995 IT042 HG03963 0 0 1 0 ITU father 0 0 0 0 South-Asian
2054 IT45 HG03965 0 0 1 0 ITU father 0 0 0 0 South-Asian
2057 IT51 HG03967 0 0 1 0 ITU unrel 0 0 0 0 South-Asian
1997 IT046 HG03968 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1998 IT046 HG03969 0 0 1 0 ITU father 0 0 0 0 South-Asian
2001 IT048 HG03971 0 0 1 0 ITU father 0 0 0 0 South-Asian
2004 IT050 HG03973 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2003 IT049 HG03974 0 0 1 0 ITU father 0 0 0 0 South-Asian
2005 IT050 HG03976 0 0 1 0 ITU father 0 0 0 "HG03976 carries chromosome with South Asian Amelogenin variant" South-Asian
1999 IT047 HG03977 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2000 IT047 HG03978 0 0 1 0 ITU father 0 0 0 0 South-Asian
3179 ST144 HG03985 0 0 1 0 STU father 0 0 0 0 South-Asian
3156 ST106 HG03986 0 0 2 0 STU mother 0 0 0 0 South-Asian
3181 ST145 HG03989 0 0 2 0 STU mother 0 0 0 0 South-Asian
3177 ST142 HG03990 0 0 1 0 STU father 0 0 0 0 South-Asian
3178 ST143 HG03991 0 0 1 0 STU father 0 0 0 0 South-Asian
3106 ST021 HG03995 0 0 2 0 STU mother 0 0 0 0 South-Asian
3182 ST147 HG03998 0 0 1 0 STU father 0 0 0 0 South-Asian
3084 ST007 HG03999 0 0 1 0 STU child 0 0 0 0 South-Asian
2007 IT053 HG04001 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2008 IT053 HG04002 0 0 1 0 ITU father 0 0 0 0 South-Asian
3183 ST152 HG04003 0 0 1 0 STU father 0 0 0 0 South-Asian
3139 ST078 HG04006 0 0 1 0 STU father 0 0 0 0 South-Asian
2013 IT059 HG04014 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2015 IT060 HG04015 0 0 1 0 ITU father 0 0 0 0 South-Asian
2016 IT061 HG04017 0 0 1 0 ITU father 0 0 0 0 South-Asian
1956 IT007 HG04018 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2009 IT056 HG04019 0 0 1 0 ITU father 0 0 0 0 South-Asian
2014 IT059 HG04020 0 0 1 0 ITU father 0 0 0 0 South-Asian
2018 IT062 HG04022 0 0 1 0 ITU father 0 0 0 0 South-Asian
2011 IT058 HG04023 0 0 1 0 ITU father 0 0 0 0 South-Asian
2012 IT058 HG04025 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2017 IT061 HG04026 0 0 2 0 ITU mother 0 0 0 0 South-Asian
3184 ST154 HG04029 0 0 2 0 STU mother 0 0 0 0 South-Asian
3137 ST076 HG04033 0 0 1 0 STU father 0 0 0 0 South-Asian
3154 ST094 HG04035 0 0 2 0 STU mother 0 0 0 0 South-Asian
3187 ST170 HG04038 0 0 2 0 STU mother 0 0 0 0 South-Asian
3189 ST172 HG04039 0 0 1 0 STU father 0 0 0 0 South-Asian
3188 ST171 HG04042 0 0 2 0 STU mother 0 0 0 0 South-Asian
3190 ST173 HG04047 0 0 2 0 STU mother 0 0 0 0 South-Asian
2022 IT180 HG04054 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2023 IT180 HG04056 0 0 1 0 ITU father 0 0 0 0 South-Asian
2029 IT184 HG04059 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2026 IT183 HG04060 0 0 1 0 ITU father 0 0 0 0 South-Asian
2024 IT182 HG04061 0 0 1 0 ITU father 0 0 0 0 South-Asian
2025 IT182 HG04062 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2027 IT183 HG04063 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2055 IT45 HG04070 0 0 2 0 ITU mother 0 0 0 0 South-Asian
3195 ST190 HG04075 0 0 2 0 STU mother 0 0 0 0 South-Asian
2030 IT191 HG04076 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2031 IT194 HG04080 0 0 1 0 ITU father 0 0 0 0 South-Asian
2032 IT199 HG04090 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2033 IT199 HG04093 0 0 1 0 ITU father 0 0 0 0 South-Asian
2034 IT201 HG04094 0 0 1 0 ITU father 0 0 0 0 South-Asian
2035 IT202 HG04096 0 0 1 0 ITU father 0 0 0 0 South-Asian
2036 IT205 HG04098 0 0 1 0 ITU father 0 0 0 0 South-Asian
3198 ST203 HG04099 0 0 2 0 STU mother 0 0 0 0 South-Asian
3199 ST203 HG04100 0 0 1 0 STU father 0 0 0 0 South-Asian
3191 ST176 HG04106 0 0 2 0 STU mother 0 0 0 0 South-Asian
3192 ST176 HG04107 0 0 1 0 STU father 0 0 0 0 South-Asian
2038 IT214 HG04118 0 0 2 0 ITU mother 0 0 0 0 South-Asian
322 BD44 HG04131 0 0 1 0 BEB father 0 0 0 0 South-Asian
325 BD45 HG04134 0 0 1 0 BEB father 0 0 0 0 South-Asian
328 BD47 HG04140 0 0 1 0 BEB father 0 0 0 "Note we have Affy 6.0 genotyped but not released HG04138 and HG04139 who are mother and sibling of HG04140 respectively" South-Asian
329 BD47 HG04141 0 0 2 0 BEB mother 0 0 0 0 South-Asian
331 BD48 HG04144 0 0 2 0 BEB mother 0 0 0 0 South-Asian
332 BD49 HG04146 0 0 1 0 BEB father 0 0 0 0 South-Asian
338 BD51 HG04152 0 0 1 0 BEB father 0 0 0 0 South-Asian
339 BD51 HG04153 0 0 2 0 BEB mother 0 0 0 0 South-Asian
340 BD52 HG04155 0 0 1 0 BEB father 0 0 0 0 South-Asian
341 BD52 HG04156 0 0 2 0 BEB mother 0 0 0 0 South-Asian
343 BD53 HG04158 0 0 1 0 BEB father 0 0 0 0 South-Asian
344 BD53 HG04159 0 0 2 0 BEB mother 0 0 0 0 South-Asian
346 BD54 HG04161 0 0 1 0 BEB father 0 0 0 0 South-Asian
347 BD54 HG04162 0 0 2 0 BEB mother 0 0 0 0 South-Asian
348 BD55 HG04164 0 0 1 0 BEB father 0 0 0 0 South-Asian
349 BD57 HG04171 0 0 2 0 BEB mother 0 0 0 0 South-Asian
350 BD58 HG04173 0 0 1 0 BEB father 0 0 0 0 South-Asian
353 BD59 HG04176 0 0 1 0 BEB father 0 0 0 0 South-Asian
354 BD59 HG04177 0 0 2 0 BEB mother 0 0 0 0 South-Asian
356 BD60 HG04180 0 0 2 0 BEB mother 0 0 0 0 South-Asian
358 BD61 HG04182 0 0 1 0 BEB father 0 0 0 0 South-Asian
359 BD61 HG04183 0 0 2 0 BEB mother 0 0 0 0 South-Asian
361 BD62 HG04185 0 0 1 0 BEB father 0 0 0 0 South-Asian
362 BD62 HG04186 0 0 2 0 BEB mother 0 0 0 0 South-Asian
364 BD63 HG04188 0 0 1 0 BEB father 0 0 0 0 South-Asian
365 BD63 HG04189 0 0 2 0 BEB mother 0 0 0 0 South-Asian
369 BD65 HG04194 0 0 1 0 BEB father 0 0 0 0 South-Asian
370 BD65 HG04195 0 0 2 0 BEB mother 0 0 0 0 South-Asian
2040 IT220 HG04198 0 0 1 0 ITU father 0 0 0 0 South-Asian
2041 IT220 HG04200 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2043 IT222 HG04202 0 0 2 0 ITU mother 0 0 0 0 South-Asian
1941 HG04206 HG04206 0 0 1 0 ITU unrel 0 0 0 0 South-Asian
2039 IT217 HG04209 0 0 2 0 ITU mother 0 0 0 0 South-Asian
3194 ST186 HG04210 0 0 1 0 STU father 0 0 0 0 South-Asian
2044 IT223 HG04211 0 0 1 0 ITU father 0 0 0 0 South-Asian
2045 IT223 HG04212 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2047 IT226 HG04214 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2048 IT227 HG04216 0 0 2 0 ITU mother 0 0 0 0 South-Asian
2049 IT228 HG04219 0 0 1 0 ITU child 0 0 0 0 South-Asian
2046 IT225 HG04222 0 0 1 0 ITU father 0 0 0 0 South-Asian
2050 IT231 HG04225 0 0 1 0 ITU father 0 0 0 0 South-Asian
3201 ST232 HG04227 0 0 2 0 STU mother 0 0 0 0 South-Asian
3203 ST232 HG04229 0 0 1 0 STU father 0 0 0 0 South-Asian
2051 IT237 HG04235 0 0 1 0 ITU father 0 0 0 0 South-Asian
2052 IT240 HG04238 0 0 1 0 ITU father 0 0 0 0 South-Asian
1942 HG04239 HG04239 0 0 1 0 ITU unrel 0 0 0 0 South-Asian
489 1328 NA06984 0 0 1 0 CEU father 0 0 0 0 Caucasian
523 1341 NA06985 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
495 13291 NA06986 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
490 1328 NA06989 0 0 2 0 CEU mother 0 0 0 0 Caucasian
517 1340 NA06994 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
518 1340 NA07000 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
498 13291 NA07037 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
527 1341 NA07048 NA07034 NA07055 1 0 CEU father 0 0 0 0 Caucasian
503 13292 NA07051 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
522 1340 NA07056 0 0 2 0 CEU "mat grandmother" 0 0 NA06993 "relationships are uncertain" Caucasian
536 1345 NA07347 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
539 1345 NA07357 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
512 1334 NA10847 NA12146 NA12239 2 0 CEU mother 0 0 0 0 Caucasian
530 1344 NA10851 NA12056 NA12057 1 0 CEU father 0 0 0 0 Caucasian
556 1350 NA11829 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
557 1350 NA11830 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
558 1350 NA11831 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
559 1350 NA11832 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
552 1349 NA11840 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
553 1349 NA11843 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
547 1347 NA11881 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
588 1377 NA11892 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
589 1377 NA11893 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
590 1377 NA11894 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
620 1423 NA11918 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
621 1423 NA11919 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
622 1423 NA11920 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
624 1424 NA11930 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
625 1424 NA11931 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
626 1424a NA11932 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
627 1424a NA11933 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
578 1362 NA11992 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
580 1362 NA11994 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
581 1362 NA11995 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
608 1420 NA12003 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
609 1420 NA12004 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
610 1420 NA12005 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
611 1420 NA12006 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
542 1346 NA12043 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
543 1346 NA12044 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
544 1346 NA12045 0 0 1 0 CEU "mat grandfather" 0 NA07031 0 0 Caucasian
545 1346 NA12046 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
533 1344 NA12058 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
513 1334 NA12144 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
593 1408 NA12154 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
594 1408 NA12155 0 0 1 0 CEU "mat grandfather" 0 0 NA12264 "relationships are uncertain" Caucasian
595 1408 NA12156 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
583 1375 NA12234 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
599 1416 NA12249 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
602 1418 NA12272 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
603 1418 NA12273 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
605 1418 NA12275 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
615 1421a NA12282 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
616 1421a NA12283 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
613 1421 NA12286 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
614 1421 NA12287 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
506 1330 NA12340 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
507 1330 NA12341 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
508 1330 NA12342 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
493 13281 NA12347 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
494 13281 NA12348 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
562 1353 NA12383 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
566 1354 NA12399 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
567 1354 NA12400 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
568 1355 NA12413 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
569 1355 NA12414 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
563 1353 NA12489 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
564 1353 NA12546 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
573 1358 NA12716 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
574 1358 NA12717 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
575 1358 NA12718 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
630 1444 NA12748 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
631 1444 NA12749 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
632 1444 NA12750 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
633 1444 NA12751 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
636 1447 NA12760 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
637 1447 NA12761 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
638 1447 NA12762 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
639 1447 NA12763 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
642 1451 NA12775 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
643 1451 NA12776 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
644 1451 NA12777 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
645 1451 NA12778 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
648 1454 NA12812 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
649 1454 NA12813 0 0 2 0 CEU "pat grandmother" NA07045 NA06997 0 0 Caucasian
650 1454 NA12814 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
651 1454 NA12815 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
654 1456 NA12827 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
655 1456 NA12828 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
656 1456 NA12829 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
657 1456 NA12830 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
659 1458 NA12842 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
660 1458 NA12843 0 0 2 0 CEU "mat grandmother" 0 0 0 0 Caucasian
663 1459 NA12872 0 0 1 0 CEU "pat grandfather" 0 0 0 0 Caucasian
664 1459 NA12873 0 0 2 0 CEU "pat grandmother" 0 0 0 0 Caucasian
665 1459 NA12874 0 0 1 0 CEU "mat grandfather" 0 0 0 0 Caucasian
668 1463 NA12878 NA12891 NA12892 2 0 CEU "mother; child" 0 0 0 0 Caucasian
669 1463 NA12889 0 0 1 0 CEU "pat grandfather; father" 0 0 0 0 Caucasian
670 1463 NA12890 0 0 2 0 CEU "pat grandmother; mother" 0 0 0 0 Caucasian
3317 Y001 NA18486 0 0 1 0 YRI father 0 0 0 0 African
3318 Y001 NA18488 0 0 2 0 YRI mother 0 0 0 0 African
3321 Y002 NA18489 0 0 2 0 YRI mother 0 0 0 0 African
3323 Y003 NA18498 0 0 1 0 YRI father 0 0 0 0 African
3324 Y003 NA18499 0 0 2 0 YRI mother 0 0 0 0 African
3326 Y004 NA18501 0 0 1 0 YRI father 0 0 0 0 African
